symbol,tf,mode,exit_mode,direction,entry_time,exit_time,entry,exit,sl,tp,outcome,bars_held,score,signal
XAU,5m,magnet,atr,1,2026-07-01 01:15:00+00:00,2026-07-01 01:40:00+00:00,3994.800048828125,3987.641649013467,3987.641649013467,4004.344581914336,loss,5,7.501964420842988,magnet
XAU,5m,magnet,atr,1,2026-07-01 05:10:00+00:00,2026-07-01 06:05:00+00:00,3984.800048828125,3979.008008261436,3979.008008261436,3992.52276958371,loss,11,9.166666666666668,magnet
XAU,5m,magnet,atr,-1,2026-07-01 08:15:00+00:00,2026-07-01 08:40:00+00:00,3995.89990234375,3985.6578259252924,4003.5814596575933,3985.6578259252924,win,5,7.207595152031172,magnet
XAU,5m,magnet,atr,-1,2026-07-01 09:30:00+00:00,2026-07-01 10:00:00+00:00,3993.39990234375,4000.1232829704927,4000.1232829704927,3984.4353948414264,loss,6,7.040970219849711,magnet
XAU,5m,magnet,atr,-1,2026-07-01 11:10:00+00:00,2026-07-01 11:15:00+00:00,4029.800048828125,4036.8975247548933,4036.8975247548933,4020.336747592434,loss,1,8.918665435381925,magnet
XAU,5m,magnet,atr,-1,2026-07-01 11:45:00+00:00,2026-07-01 12:05:00+00:00,4048.0,4037.403776498488,4055.947167626134,4037.403776498488,win,4,6.877006820397574,magnet
XAU,5m,magnet,atr,1,2026-07-02 00:00:00+00:00,2026-07-02 00:05:00+00:00,4045.199951171875,4052.3657073143895,4039.825634064989,4052.3657073143895,win,1,8.241435886289976,magnet
XAU,5m,magnet,atr,-1,2026-07-02 00:10:00+00:00,2026-07-02 00:45:00+00:00,4057.39990234375,4063.3538377294917,4063.3538377294917,4049.4613218294276,loss,7,6.7662948954801365,magnet
XAU,5m,magnet,atr,-1,2026-07-02 03:25:00+00:00,2026-07-02 03:50:00+00:00,4077.199951171875,4084.896086684275,4084.896086684275,4066.938437155342,loss,5,8.176477349958386,magnet
XAU,5m,magnet,atr,-1,2026-07-02 06:00:00+00:00,2026-07-02 06:20:00+00:00,4082.60009765625,4089.8584923278077,4089.8584923278077,4072.922238094173,loss,4,9.166666666666668,magnet
XAU,5m,magnet,atr,-1,2026-07-02 08:45:00+00:00,2026-07-02 09:25:00+00:00,4089.199951171875,4079.2048452879353,4096.69628058483,4079.2048452879353,win,8,8.757963560703628,magnet
XAU,5m,magnet,atr,1,2026-07-02 10:15:00+00:00,2026-07-02 11:05:00+00:00,4077.89990234375,4071.380620127179,4071.380620127179,4086.5922786325114,loss,10,8.159423773919219,magnet
XAU,5m,magnet,atr,-1,2026-07-02 13:45:00+00:00,2026-07-02 14:20:00+00:00,4153.7998046875,4134.224081670042,4168.481596950593,4134.224081670042,win,7,8.498889750444711,magnet
XAU,5m,magnet,atr,-1,2026-07-02 22:00:00+00:00,2026-07-02 23:30:00+00:00,4138.39990234375,4143.916929620036,4143.916929620036,4131.043865975368,loss,18,8.549407053856386,magnet
XAU,5m,magnet,atr,-1,2026-07-03 00:20:00+00:00,2026-07-03 00:50:00+00:00,4151.5,4158.620696861923,4158.620696861923,4142.0057375174365,loss,6,8.333333333333334,magnet
XAU,5m,magnet,atr,1,2026-07-06 01:00:00+00:00,2026-07-06 02:30:00+00:00,4199.0,4185.044357398732,4185.044357398732,4217.607523468357,loss,18,8.472361662876981,magnet
XAU,5m,magnet,atr,-1,2026-07-06 07:05:00+00:00,2026-07-06 07:10:00+00:00,4160.7998046875,4177.696966732196,4177.696966732196,4138.270255294572,loss,1,7.762179187530397,magnet
XAU,5m,magnet,atr,-1,2026-07-06 07:30:00+00:00,2026-07-06 07:35:00+00:00,4168.5,4186.029677281406,4186.029677281406,4145.127096958126,loss,1,6.928845854197063,magnet
XAU,5m,magnet,atr,-1,2026-07-06 07:55:00+00:00,2026-07-06 09:25:00+00:00,4175.7001953125,4153.500079300702,4192.3502823213485,4153.500079300702,win,18,8.092028573890154,magnet
XAU,5m,magnet,atr,-1,2026-07-06 10:50:00+00:00,2026-07-06 10:55:00+00:00,4165.7001953125,4185.18748289827,4185.18748289827,4139.717145198139,loss,1,7.429762849190259,magnet
XAU,5m,magnet,atr,-1,2026-07-06 11:15:00+00:00,2026-07-06 12:40:00+00:00,4170.0,4145.0247660416135,4188.73142546879,4145.0247660416135,win,17,6.596429515856926,magnet
XAU,5m,magnet,atr,-1,2026-07-06 12:55:00+00:00,2026-07-06 13:20:00+00:00,4151.39990234375,4172.244350796285,4172.244350796285,4123.607304407037,loss,5,6.7248305344563235,magnet
XAU,5m,magnet,atr,-1,2026-07-06 13:45:00+00:00,2026-07-06 14:10:00+00:00,4158.7001953125,4178.86975079783,4178.86975079783,4131.8074546653925,loss,5,7.438378701764881,magnet
XAU,5m,magnet,atr,1,2026-07-06 14:20:00+00:00,2026-07-06 14:35:00+00:00,4144.89990234375,4171.362814642437,4125.052718119735,4171.362814642437,win,3,7.398472106554273,magnet
XAU,5m,magnet,atr,1,2026-07-06 14:40:00+00:00,2026-07-06 15:00:00+00:00,4142.60009765625,4170.182957930453,4121.912952450597,4170.182957930453,win,4,6.935515841671974,magnet
XAU,5m,magnet,atr,-1,2026-07-06 15:20:00+00:00,2026-07-06 15:25:00+00:00,4155.7001953125,4176.248759744057,4176.248759744057,4128.302109403758,loss,1,7.5,magnet
XAU,5m,magnet,atr,-1,2026-07-06 15:45:00+00:00,2026-07-06 15:50:00+00:00,4159.2001953125,4179.93362103419,4179.93362103419,4131.55562768358,loss,1,8.353949667551683,magnet
XAU,5m,magnet,atr,-1,2026-07-06 16:10:00+00:00,2026-07-06 16:15:00+00:00,4152.0,4173.331895770723,4173.331895770723,4123.5574723057025,loss,1,7.520616334218349,magnet
XAU,5m,magnet,atr,-1,2026-07-06 16:35:00+00:00,2026-07-06 16:40:00+00:00,4161.2001953125,4182.638610559191,4182.638610559191,4132.615641650245,loss,1,6.6872830008850155,magnet
XAU,5m,magnet,atr,-1,2026-07-06 17:00:00+00:00,2026-07-06 17:05:00+00:00,4164.60009765625,4185.283647470844,4185.283647470844,4137.022031236792,loss,1,8.577087884924985,magnet
XAU,5m,magnet,atr,-1,2026-07-06 17:25:00+00:00,2026-07-07 01:25:00+00:00,4167.5,4140.812081537919,4187.515938846561,4140.812081537919,win,84,7.7437545515916515,magnet
XAU,5m,magnet,atr,1,2026-07-07 02:45:00+00:00,2026-07-07 03:40:00+00:00,4146.7998046875,4139.307924756758,4139.307924756758,4156.788977928489,loss,11,7.5,magnet
XAU,5m,magnet,atr,1,2026-07-07 04:15:00+00:00,2026-07-07 05:00:00+00:00,4143.5,4136.307778831758,4136.307778831758,4153.089628224323,loss,9,7.5,magnet
XAU,5m,magnet,atr,-1,2026-07-07 10:25:00+00:00,2026-07-07 11:20:00+00:00,4148.89990234375,4155.250256852169,4155.250256852169,4140.432762999191,loss,11,8.704197814728733,magnet
XAU,5m,magnet,atr,1,2026-07-07 18:30:00+00:00,2026-07-07 18:45:00+00:00,4150.5,4145.166550635836,4145.166550635836,4157.611265818886,loss,3,8.704733828932753,magnet
XAU,5m,magnet,atr,1,2026-07-07 19:00:00+00:00,2026-07-07 19:05:00+00:00,4132.0,4125.164279747833,4125.164279747833,4141.114293669557,loss,1,8.22152126552302,magnet
XAU,5m,magnet,atr,1,2026-07-07 22:00:00+00:00,2026-07-07 22:50:00+00:00,4115.2998046875,4107.831032341271,4107.831032341271,4125.258167815806,loss,10,8.551946000287234,magnet
XAU,5m,magnet,atr,-1,2026-07-08 03:00:00+00:00,2026-07-08 08:15:00+00:00,4136.39990234375,4124.3256706401835,4145.455576121425,4124.3256706401835,win,63,8.737289189504596,magnet
XAU,5m,magnet,atr,1,2026-07-08 11:35:00+00:00,2026-07-08 11:40:00+00:00,4052.300048828125,4064.5508950720564,4043.1119141451763,4064.5508950720564,win,1,7.119901197925829,magnet
XAU,5m,magnet,atr,1,2026-07-08 14:35:00+00:00,2026-07-08 15:15:00+00:00,4053.89990234375,4041.4863249224954,4041.4863249224954,4070.4513389054227,loss,8,6.963480244905725,magnet
XAU,5m,magnet,atr,-1,2026-07-08 18:35:00+00:00,2026-07-08 18:45:00+00:00,4085.60009765625,4094.454053179654,4094.454053179654,4073.794823625045,loss,2,8.55088391909854,magnet
XAU,5m,magnet,atr,-1,2026-07-09 05:50:00+00:00,2026-07-09 06:00:00+00:00,4088.89990234375,4096.022353102645,4096.022353102645,4079.4033013318904,loss,2,9.166666666666668,magnet
XAU,5m,magnet,atr,-1,2026-07-09 12:05:00+00:00,2026-07-09 12:20:00+00:00,4125.2001953125,4116.330128371325,4131.852745518381,4116.330128371325,win,3,8.411483629144492,magnet
XAU,5m,magnet,atr,-1,2026-07-09 14:00:00+00:00,2026-07-09 14:15:00+00:00,4141.39990234375,4128.977431534578,4150.7167554506295,4128.977431534578,win,3,7.981838700637949,magnet
XAU,5m,magnet,atr,-1,2026-07-09 15:40:00+00:00,2026-07-09 16:30:00+00:00,4139.89990234375,4147.844168557589,4147.844168557589,4129.307547391964,loss,10,7.135846372688476,magnet
XAU,5m,magnet,atr,-1,2026-07-09 17:45:00+00:00,2026-07-09 18:10:00+00:00,4145.89990234375,4137.196268117089,4152.427628013746,4137.196268117089,win,5,8.984465696967574,magnet
XAU,5m,magnet,atr,1,2026-07-09 18:20:00+00:00,2026-07-09 19:40:00+00:00,4134.5,4128.416784299984,4128.416784299984,4142.610954266688,loss,16,8.934400108718076,magnet
XAU,5m,magnet,atr,1,2026-07-10 00:20:00+00:00,2026-07-10 00:30:00+00:00,4128.5,4124.959475072839,4124.959475072839,4133.220699902881,loss,2,8.624771524771527,magnet
XAU,5m,magnet,atr,-1,2026-07-10 00:50:00+00:00,2026-07-10 00:55:00+00:00,4131.89990234375,4136.375884431109,4136.375884431109,4125.931926227272,loss,1,8.936921094599334,magnet
XAU,5m,magnet,atr,-1,2026-07-10 01:15:00+00:00,2026-07-10 01:35:00+00:00,4135.39990234375,4127.69411297922,4141.1792443671475,4127.69411297922,win,4,8.316841036043817,magnet
XAU,5m,magnet,atr,-1,2026-07-10 02:10:00+00:00,2026-07-10 03:00:00+00:00,4134.7001953125,4141.601959908069,4141.601959908069,4125.497842518408,loss,10,7.483507702710483,magnet
XAU,5m,magnet,atr,1,2026-07-10 05:20:00+00:00,2026-07-10 05:35:00+00:00,4123.2001953125,4118.045989792644,4118.045989792644,4130.072469338975,loss,3,8.452626548391395,magnet
XAU,5m,magnet,atr,1,2026-07-10 07:05:00+00:00,2026-07-10 07:40:00+00:00,4119.7998046875,4114.420808156294,4114.420808156294,4126.971800062442,loss,7,8.333333333333334,magnet
XAU,5m,magnet,atr,1,2026-07-10 08:45:00+00:00,2026-07-10 09:25:00+00:00,4104.60009765625,4112.137539591835,4098.947016204562,4112.137539591835,win,8,8.796090216133061,magnet
XAU,5m,magnet,atr,1,2026-07-10 13:20:00+00:00,2026-07-10 13:25:00+00:00,4105.2998046875,4098.005081716234,4098.005081716234,4115.026101982522,loss,1,8.315588165872924,magnet
XAU,5m,magnet,atr,1,2026-07-10 14:30:00+00:00,2026-07-10 14:45:00+00:00,4098.7998046875,4113.4275465596675,4087.8289982833744,4113.4275465596675,win,3,8.479469031033727,magnet
XAU,5m,magnet,atr,-1,2026-07-10 15:25:00+00:00,2026-07-10 15:55:00+00:00,4111.39990234375,4122.377936164235,4122.377936164235,4096.762523916437,loss,6,8.811483804864285,magnet
XAU,5m,magnet,atr,-1,2026-07-10 20:50:00+00:00,2026-07-10 20:55:00+00:00,4127.39990234375,4121.959375400812,4131.480297550954,4121.959375400812,win,1,7.840733887603546,magnet
XAU,5m,magnet,atr,-1,2026-07-13 01:30:00+00:00,2026-07-13 01:55:00+00:00,4093.5,4080.392756210883,4103.330432841838,4080.392756210883,win,5,8.132831655556918,magnet
XAU,5m,magnet,atr,1,2026-07-13 03:05:00+00:00,2026-07-13 04:10:00+00:00,4069.300048828125,4060.62619348768,4060.62619348768,4080.8651892820512,loss,13,8.329543739347196,magnet
XAU,5m,magnet,atr,1,2026-07-13 06:00:00+00:00,2026-07-13 06:30:00+00:00,4058.800048828125,4069.596766817802,4050.7025103358674,4069.596766817802,win,6,8.374958939050858,magnet
XAU,5m,magnet,atr,1,2026-07-13 07:00:00+00:00,2026-07-13 07:55:00+00:00,4061.800048828125,4072.2864859945857,4053.9352209532794,4072.2864859945857,win,11,7.842033067607931,magnet
XAU,5m,magnet,atr,-1,2026-07-13 08:05:00+00:00,2026-07-13 08:15:00+00:00,4079.300048828125,4086.7958779256523,4086.7958779256523,4069.305610031422,loss,2,8.324225564748787,magnet
XAU,5m,magnet,atr,1,2026-07-13 10:40:00+00:00,2026-07-13 10:55:00+00:00,4060.699951171875,4069.5185135406823,4054.0860293952696,4069.5185135406823,win,3,7.008699734274597,magnet
XAU,5m,magnet,atr,-1,2026-07-13 13:00:00+00:00,2026-07-13 13:40:00+00:00,4070.89990234375,4061.3178729463575,4078.0864243917945,4061.3178729463575,win,8,7.43393306400407,magnet
XAU,5m,magnet,atr,1,2026-07-13 13:50:00+00:00,2026-07-13 13:55:00+00:00,4059.39990234375,4051.2883404948534,4051.2883404948534,4070.215318142279,loss,1,9.166666666666668,magnet
XAU,5m,magnet,atr,1,2026-07-13 18:15:00+00:00,2026-07-13 18:35:00+00:00,3995.39990234375,4006.057605343285,3987.4066250940987,4006.057605343285,win,4,9.037690758554518,magnet
XAU,5m,magnet,atr,-1,2026-07-13 20:00:00+00:00,2026-07-13 20:15:00+00:00,4012.0,4003.1311128698094,4018.651665347643,4003.1311128698094,win,3,7.3716048498254105,magnet
XAU,5m,magnet,atr,-1,2026-07-13 22:00:00+00:00,2026-07-13 23:30:00+00:00,4008.199951171875,4000.176022784615,4014.2178974623203,4000.176022784615,win,18,7.844400066566815,magnet
XAU,5m,magnet,atr,1,2026-07-13 23:45:00+00:00,2026-07-14 00:00:00+00:00,4004.39990234375,4010.912405119835,3999.515525261686,4010.912405119835,win,3,8.333333333333334,magnet
XAU,5m,magnet,atr,1,2026-07-14 00:05:00+00:00,2026-07-14 00:15:00+00:00,4001.800048828125,3995.5589470813065,3995.5589470813065,4010.1215178238826,loss,2,8.602319100228925,magnet
XAU,5m,magnet,atr,1,2026-07-14 00:20:00+00:00,2026-07-14 00:30:00+00:00,3997.0,4006.076554844007,3990.1925838669945,4006.076554844007,win,2,7.5,magnet
XAU,5m,magnet,atr,-1,2026-07-14 01:15:00+00:00,2026-07-14 01:55:00+00:00,4009.800048828125,4018.512390102003,4018.512390102003,3998.1835937962874,loss,8,7.011066733233482,magnet
XAU,5m,magnet,atr,-1,2026-07-14 03:30:00+00:00,2026-07-14 04:30:00+00:00,4021.60009765625,4028.955983428938,4028.955983428938,4011.792249959333,loss,12,7.618698626889593,magnet
XAU,5m,magnet,atr,-1,2026-07-14 11:10:00+00:00,2026-07-14 11:30:00+00:00,4030.10009765625,4035.881564460851,4035.881564460851,4022.391475250115,loss,4,8.282998282472667,magnet
XAU,5m,magnet,atr,-1,2026-07-14 12:00:00+00:00,2026-07-14 12:30:00+00:00,4036.60009765625,4042.621481885981,4042.621481885981,4028.571585349942,loss,6,9.031110885994059,magnet
XAU,5m,magnet,atr,1,2026-07-14 15:40:00+00:00,2026-07-14 16:05:00+00:00,4081.0,4068.295454609161,4068.295454609161,4097.939393854452,loss,5,7.60182092181404,magnet
XAU,5m,magnet,atr,1,2026-07-14 17:05:00+00:00,2026-07-14 18:40:00+00:00,4066.60009765625,4057.309259586653,4057.309259586653,4078.987881749046,loss,19,9.137257656645126,magnet
XAU,5m,magnet,atr,1,2026-07-15 03:25:00+00:00,2026-07-15 05:30:00+00:00,4036.60009765625,4030.2687517433956,4030.2687517433956,4045.0418922067224,loss,25,7.616221545715341,magnet
XAU,5m,magnet,atr,1,2026-07-15 07:25:00+00:00,2026-07-15 08:10:00+00:00,4029.800048828125,4023.733108208583,4023.733108208583,4037.8893029875144,loss,9,9.166666666666668,magnet
XAU,5m,magnet,atr,-1,2026-07-15 10:10:00+00:00,2026-07-15 10:25:00+00:00,4040.199951171875,4032.8714760912785,4045.6963074823225,4032.8714760912785,win,3,8.391529193370316,magnet
XAU,5m,magnet,atr,-1,2026-07-15 10:35:00+00:00,2026-07-15 11:40:00+00:00,4039.89990234375,4045.4833389495248,4045.4833389495248,4032.4553202027173,loss,13,7.607022822047224,magnet
XAU,5m,magnet,atr,-1,2026-07-15 12:35:00+00:00,2026-07-15 12:55:00+00:00,4070.300048828125,4077.0703370004617,4077.0703370004617,4061.2729979316764,loss,4,8.375238161462907,magnet
XAU,5m,magnet,atr,-1,2026-07-15 18:25:00+00:00,2026-07-15 18:50:00+00:00,4081.300048828125,4070.8909747063053,4089.1068544194895,4070.8909747063053,win,5,8.315386406826166,magnet
XAU,5m,magnet,atr,1,2026-07-16 02:15:00+00:00,2026-07-16 02:35:00+00:00,4038.39990234375,4031.792886234315,4031.792886234315,4047.20925715633,loss,4,8.665225744476466,magnet
XAU,5m,magnet,atr,1,2026-07-16 03:20:00+00:00,2026-07-16 04:10:00+00:00,4035.0,4043.0723345333054,4028.945749100021,4043.0723345333054,win,10,6.998559077809798,magnet
XAU,5m,magnet,atr,-1,2026-07-16 05:20:00+00:00,2026-07-16 05:40:00+00:00,4032.39990234375,4038.197867451106,4038.197867451106,4024.6692822006084,loss,4,7.533365885416668,magnet
XAU,5m,magnet,atr,1,2026-07-16 06:15:00+00:00,2026-07-16 06:35:00+00:00,4034.300048828125,4027.8812392588043,4027.8812392588043,4042.8584615872196,loss,4,6.998559077809798,magnet
XAU,5m,magnet,atr,1,2026-07-16 07:10:00+00:00,2026-07-16 08:00:00+00:00,4031.5,4038.8273824923244,4026.0044631307564,4038.8273824923244,win,10,8.333333333333334,magnet
XAU,5m,magnet,atr,1,2026-07-16 08:10:00+00:00,2026-07-16 08:25:00+00:00,4030.89990234375,4038.0763153075077,4025.5175926209317,4038.0763153075077,win,3,7.5,magnet
XAU,5m,magnet,atr,-1,2026-07-16 09:00:00+00:00,2026-07-16 11:00:00+00:00,4040.39990234375,4033.7901719995643,4045.3572001018892,4033.7901719995643,win,24,8.333333333333334,magnet
XAU,5m,magnet,atr,1,2026-07-16 11:15:00+00:00,2026-07-16 11:25:00+00:00,4031.60009765625,4027.1791694591625,4027.1791694591625,4037.4946685857,loss,2,7.5,magnet
XAU,5m,magnet,atr,-1,2026-07-16 11:45:00+00:00,2026-07-16 11:50:00+00:00,4038.0,4044.0738847895996,4044.0738847895996,4029.9014869472003,loss,1,8.946325354584548,magnet
XAU,5m,magnet,atr,1,2026-07-16 12:15:00+00:00,2026-07-16 12:25:00+00:00,4033.300048828125,4024.802716137319,4024.802716137319,4044.6298257492,loss,2,7.5,magnet
XAU,5m,magnet,atr,1,2026-07-16 12:35:00+00:00,2026-07-16 12:40:00+00:00,4019.60009765625,4010.0081976231695,4010.0081976231695,4032.3892977003575,loss,1,8.333333333333334,magnet
XAU,5m,magnet,atr,1,2026-07-16 17:25:00+00:00,2026-07-16 17:40:00+00:00,3992.300048828125,3983.9361118121637,3983.9361118121637,4003.451964849407,loss,3,9.166666666666668,magnet
XAU,5m,magnet,atr,1,2026-07-16 19:35:00+00:00,2026-07-16 23:55:00+00:00,3979.699951171875,3989.011663228622,3972.7161671293147,3989.011663228622,win,40,9.166666666666668,magnet
XAU,5m,magnet,atr,-1,2026-07-17 00:15:00+00:00,2026-07-17 00:30:00+00:00,3991.60009765625,3984.716580883041,3996.7627352361565,3984.716580883041,win,3,7.586243740903933,magnet
XAU,5m,magnet,atr,-1,2026-07-17 00:55:00+00:00,2026-07-17 01:45:00+00:00,3995.89990234375,3988.6060702744403,4001.370276395732,3988.6060702744403,win,10,6.7529104075705995,magnet
XAU,5m,magnet,atr,1,2026-07-17 02:35:00+00:00,2026-07-17 03:00:00+00:00,3976.89990234375,3986.0893001473128,3970.007853991078,3986.0893001473128,win,5,7.623269812224478,magnet
XAU,5m,magnet,atr,1,2026-07-17 05:20:00+00:00,2026-07-17 05:40:00+00:00,3982.39990234375,3990.81535200652,3976.0883150966724,3990.81535200652,win,4,7.5,magnet
XAU,5m,magnet,atr,1,2026-07-17 12:05:00+00:00,2026-07-17 12:20:00+00:00,3994.300048828125,3988.4709749704475,3988.4709749704475,4002.0721473050285,loss,3,7.796785446228904,magnet
XAU,5m,magnet,atr,1,2026-07-17 12:40:00+00:00,2026-07-17 13:00:00+00:00,3973.300048828125,3966.1697166140475,3966.1697166140475,3982.807158446895,loss,4,8.532214193937175,magnet
XAU,5m,magnet,atr,-1,2026-07-17 14:20:00+00:00,2026-07-17 15:05:00+00:00,4007.199951171875,4019.2093060512893,4019.2093060512893,3991.1874779993227,loss,9,7.633785302568393,magnet
XAU,5m,magnet,atr,-1,2026-05-06 10:30:00+00:00,2026-05-06 10:50:00+00:00,4721.2001953125,4733.872379434271,4733.872379434271,4714.864103251614,loss,4,8.93699474612209,magnet
XAU,5m,magnet,atr,-1,2026-05-06 23:45:00+00:00,2026-05-07 00:00:00+00:00,4706.2998046875,4702.837323092154,4713.224767878191,4702.837323092154,win,3,8.143708336881666,magnet
XAU,5m,magnet,atr,-1,2026-05-07 00:10:00+00:00,2026-05-07 00:15:00+00:00,4709.0,4705.134067685262,4716.731864629475,4705.134067685262,win,1,6.952569169960475,magnet
XAU,5m,magnet,atr,1,2026-05-07 00:40:00+00:00,2026-05-07 01:00:00+00:00,4696.7998046875,4700.97140599069,4688.456602081119,4700.97140599069,win,4,9.131938963430677,magnet
XAU,5m,magnet,atr,-1,2026-05-07 01:40:00+00:00,2026-05-07 02:10:00+00:00,4721.7001953125,4716.126878044111,4732.846829849278,4716.126878044111,win,6,9.166666666666668,magnet
XAU,5m,magnet,atr,1,2026-05-07 03:55:00+00:00,2026-05-07 04:35:00+00:00,4709.0,4700.54623481528,4700.54623481528,4713.22688259236,loss,8,7.125245553186932,magnet
XAU,5m,magnet,atr,-1,2026-05-07 06:25:00+00:00,2026-05-07 06:30:00+00:00,4726.0,4734.226182607665,4734.226182607665,4721.886908696168,loss,1,8.333333333333334,magnet
XAU,5m,magnet,atr,-1,2026-05-07 11:45:00+00:00,2026-05-07 12:10:00+00:00,4745.60009765625,4755.332762444347,4755.332762444347,4740.733765262202,loss,5,9.08152473501394,magnet
XAU,5m,magnet,atr,-1,2026-05-07 12:45:00+00:00,2026-05-07 12:55:00+00:00,4761.7001953125,4755.965704234326,4773.169177468849,4755.965704234326,win,2,8.236863566472927,magnet
XAU,5m,magnet,atr,1,2026-05-07 17:25:00+00:00,2026-05-07 17:55:00+00:00,4708.5,4717.899971677419,4689.7000566451625,4717.899971677419,win,6,7.906831455603904,magnet
XAU,5m,magnet,atr,1,2026-05-07 20:50:00+00:00,2026-05-07 22:00:00+00:00,4705.5,4690.912225365821,4690.912225365821,4712.79388731709,loss,2,7.2096783013076005,magnet
XAU,5m,magnet,atr,1,2026-05-07 22:30:00+00:00,2026-05-07 23:20:00+00:00,4697.89990234375,4706.406081095483,4680.887544840282,4706.406081095483,win,10,7.951744642117127,magnet
XAU,5m,magnet,atr,-1,2026-05-08 01:05:00+00:00,2026-05-08 01:35:00+00:00,4723.60009765625,4717.082493126502,4736.635306715744,4717.082493126502,win,6,8.22914696199858,magnet
XAU,5m,magnet,atr,-1,2026-05-08 01:45:00+00:00,2026-05-08 02:00:00+00:00,4728.2001953125,4741.276826396907,4741.276826396907,4721.661879770297,loss,3,6.932520652051171,magnet
XAU,5m,magnet,atr,-1,2026-05-08 05:50:00+00:00,2026-05-08 06:00:00+00:00,4736.39990234375,4731.5596447475655,4746.080417536119,4731.5596447475655,win,2,8.21183378924794,magnet
XAU,5m,magnet,atr,-1,2026-05-08 06:25:00+00:00,2026-05-08 06:30:00+00:00,4742.2998046875,4736.634655511276,4753.630103039948,4736.634655511276,win,1,8.261474015005616,magnet
XAU,5m,magnet,atr,-1,2026-05-08 06:40:00+00:00,2026-05-08 06:45:00+00:00,4737.2998046875,4731.6689627811875,4748.561488500125,4731.6689627811875,win,1,7.5,magnet
XAU,5m,magnet,atr,-1,2026-05-08 10:20:00+00:00,2026-05-08 10:55:00+00:00,4731.2001953125,4726.364705967319,4740.87117400286,4726.364705967319,win,7,7.7114213713670265,magnet
XAU,5m,magnet,atr,1,2026-05-08 12:05:00+00:00,2026-05-08 12:30:00+00:00,4719.2998046875,4709.97535114701,4709.97535114701,4723.962031457745,loss,5,8.377860841739096,magnet
XAU,5m,magnet,atr,-1,2026-05-08 12:35:00+00:00,2026-05-08 12:45:00+00:00,4734.7998046875,4728.813793284319,4746.771827493861,4728.813793284319,win,2,8.398966133307828,magnet
XAU,5m,magnet,atr,-1,2026-05-08 12:50:00+00:00,2026-05-08 12:55:00+00:00,4740.10009765625,4733.581750064995,4753.13679283876,4733.581750064995,win,1,7.5,magnet
XAU,5m,magnet,atr,1,2026-05-10 22:10:00+00:00,2026-05-10 22:25:00+00:00,4695.89990234375,4700.622104351299,4686.455498328653,4700.622104351299,win,3,6.743844090932188,magnet
XAU,5m,magnet,atr,1,2026-05-10 22:35:00+00:00,2026-05-10 22:45:00+00:00,4697.2998046875,4702.453537414471,4686.992339233559,4702.453537414471,win,2,7.3227069242119835,magnet
XAU,5m,magnet,atr,1,2026-05-11 00:00:00+00:00,2026-05-11 00:15:00+00:00,4695.60009765625,4686.071089961641,4686.071089961641,4700.364601503555,loss,3,7.5,magnet
XAU,5m,magnet,atr,1,2026-05-11 04:20:00+00:00,2026-05-11 05:35:00+00:00,4681.39990234375,4687.322885457127,4669.553936116997,4687.322885457127,win,15,9.166666666666668,magnet
XAU,5m,magnet,atr,-1,2026-05-11 08:20:00+00:00,2026-05-11 08:25:00+00:00,4685.2998046875,4679.792058188559,4696.315297685381,4679.792058188559,win,1,7.848998867938606,magnet
XAU,5m,magnet,atr,1,2026-05-11 09:00:00+00:00,2026-05-11 09:20:00+00:00,4678.2001953125,4668.403188310891,4668.403188310891,4683.0986988133045,loss,4,8.963753757904895,magnet
XAU,5m,magnet,atr,-1,2026-05-11 12:55:00+00:00,2026-05-11 13:05:00+00:00,4708.7001953125,4720.288080707383,4720.288080707383,4702.906252615058,loss,2,7.737275427299474,magnet
XAU,5m,magnet,atr,-1,2026-05-11 19:40:00+00:00,2026-05-11 19:50:00+00:00,4736.39990234375,4743.145306056372,4743.145306056372,4733.027200487439,loss,2,7.431187580022927,magnet
XAU,5m,magnet,atr,-1,2026-05-11 20:00:00+00:00,2026-05-11 20:10:00+00:00,4746.7001953125,4743.158054085064,4753.784477767372,4743.158054085064,win,2,7.1144559965195615,magnet
XAU,5m,magnet,atr,-1,2026-05-11 20:30:00+00:00,2026-05-11 20:50:00+00:00,4747.89990234375,4744.500726058018,4754.698254915214,4744.500726058018,win,4,6.55889290596393,magnet
XAU,5m,magnet,atr,1,2026-05-12 03:45:00+00:00,2026-05-12 04:15:00+00:00,4729.5,4734.821432945618,4718.8571341087645,4734.821432945618,win,6,8.692964422363087,magnet
XAU,5m,magnet,atr,1,2026-05-12 04:25:00+00:00,2026-05-12 04:55:00+00:00,4731.39990234375,4721.719627497085,4721.719627497085,4736.240039767083,loss,6,8.122768696636074,magnet
XAU,5m,magnet,atr,1,2026-05-12 10:35:00+00:00,2026-05-12 10:40:00+00:00,4694.7001953125,4699.989897640219,4684.120790657061,4699.989897640219,win,1,8.706681321520644,magnet
XAU,5m,magnet,atr,-1,2026-05-12 11:50:00+00:00,2026-05-12 12:05:00+00:00,4715.2998046875,4709.967619892196,4725.964174278107,4709.967619892196,win,3,7.349104261380819,magnet
XAU,5m,magnet,atr,-1,2026-05-12 12:15:00+00:00,2026-05-12 12:20:00+00:00,4712.60009765625,4707.294195734249,4723.211901500253,4707.294195734249,win,1,7.256525064949556,magnet
