symbol,tf,indicator,direction,entry_time,exit_time,entry,exit,sl,tp,outcome,bars_held
XAU,15m,Elliott_ZZ,1,2026-07-07 07:30:00+00:00,2026-07-07 07:45:00+00:00,4141.39990234375,4141.34990234375,4141.34990234375,4141.44990234375,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-07 10:00:00+00:00,2026-07-07 10:15:00+00:00,4143.60009765625,4143.65009765625,4143.65009765625,4143.55009765625,loss,1
XAU,15m,Elliott_ZZ,1,2026-07-07 11:15:00+00:00,2026-07-07 11:30:00+00:00,4154.2001953125,4154.1501953125,4154.1501953125,4154.2501953125,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-07 15:30:00+00:00,2026-07-07 15:45:00+00:00,4157.5,4157.55,4157.55,4157.45,loss,1
XAU,15m,Elliott_ZZ,1,2026-07-07 17:45:00+00:00,2026-07-07 18:00:00+00:00,4155.89990234375,4155.84990234375,4155.84990234375,4155.94990234375,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-07 19:30:00+00:00,2026-07-07 19:45:00+00:00,4120.0,4120.05,4120.05,4119.95,loss,1
XAU,15m,Elliott_ZZ,1,2026-07-07 22:15:00+00:00,2026-07-07 22:30:00+00:00,4110.5,4110.45,4110.45,4110.55,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-08 02:30:00+00:00,2026-07-08 02:45:00+00:00,4131.10009765625,4131.15009765625,4131.15009765625,4131.05009765625,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-08 08:15:00+00:00,2026-07-08 08:30:00+00:00,4099.5,4099.55,4099.55,4099.45,loss,1
XAU,15m,Elliott_ZZ,1,2026-07-08 12:00:00+00:00,2026-07-08 12:15:00+00:00,4081.800048828125,4081.750048828125,4081.750048828125,4081.850048828125,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-08 14:45:00+00:00,2026-07-08 15:00:00+00:00,4051.800048828125,4051.850048828125,4051.850048828125,4051.750048828125,loss,1
XAU,15m,Elliott_ZZ,1,2026-07-08 17:30:00+00:00,2026-07-08 17:45:00+00:00,4080.5,4080.45,4080.45,4080.55,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-08 20:45:00+00:00,2026-07-08 22:00:00+00:00,4086.60009765625,4086.65009765625,4086.65009765625,4086.55009765625,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-09 02:15:00+00:00,2026-07-09 02:30:00+00:00,4089.300048828125,4089.350048828125,4089.350048828125,4089.250048828125,loss,1
XAU,15m,Elliott_ZZ,1,2026-07-09 05:15:00+00:00,2026-07-09 05:30:00+00:00,4081.39990234375,4081.34990234375,4081.34990234375,4081.44990234375,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-09 10:15:00+00:00,2026-07-09 10:30:00+00:00,4113.7998046875,4113.8498046875,4113.8498046875,4113.7498046875,loss,1
XAU,15m,Elliott_ZZ,1,2026-07-09 12:45:00+00:00,2026-07-09 13:00:00+00:00,4117.7001953125,4117.6501953125,4117.6501953125,4117.7501953125,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-09 16:00:00+00:00,2026-07-09 16:15:00+00:00,4140.2001953125,4140.2501953125,4140.2501953125,4140.1501953125,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-09 18:30:00+00:00,2026-07-09 18:45:00+00:00,4135.2001953125,4135.2501953125,4135.2501953125,4135.1501953125,loss,1
XAU,15m,Elliott_ZZ,1,2026-07-09 22:30:00+00:00,2026-07-09 22:45:00+00:00,4132.7001953125,4132.6501953125,4132.6501953125,4132.7501953125,loss,1
XAU,15m,Elliott_ZZ,1,2026-07-10 03:45:00+00:00,2026-07-10 04:00:00+00:00,4129.5,4129.45,4129.45,4129.55,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-10 05:00:00+00:00,2026-07-10 05:15:00+00:00,4122.7998046875,4122.8498046875,4122.8498046875,4122.7498046875,loss,1
XAU,15m,Elliott_ZZ,1,2026-07-10 11:00:00+00:00,2026-07-10 11:15:00+00:00,4115.10009765625,4115.05009765625,4115.05009765625,4115.15009765625,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-10 14:00:00+00:00,2026-07-10 14:15:00+00:00,4108.7998046875,4108.8498046875,4108.8498046875,4108.7498046875,loss,1
XAU,15m,Elliott_ZZ,1,2026-07-10 16:30:00+00:00,2026-07-10 16:45:00+00:00,4118.2998046875,4118.2498046875,4118.2498046875,4118.3498046875,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-10 18:30:00+00:00,2026-07-10 18:45:00+00:00,4107.7001953125,4107.7501953125,4107.7501953125,4107.6501953125,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-12 23:45:00+00:00,2026-07-13 00:00:00+00:00,4092.89990234375,4092.94990234375,4092.94990234375,4092.84990234375,loss,1
XAU,15m,Elliott_ZZ,1,2026-07-13 02:30:00+00:00,2026-07-13 02:45:00+00:00,4080.699951171875,4080.649951171875,4080.649951171875,4080.749951171875,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-13 07:00:00+00:00,2026-07-13 07:15:00+00:00,4063.39990234375,4063.44990234375,4063.44990234375,4063.34990234375,loss,1
XAU,15m,Elliott_ZZ,1,2026-07-13 08:00:00+00:00,2026-07-13 08:15:00+00:00,4082.300048828125,4082.250048828125,4082.250048828125,4082.350048828125,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-13 10:15:00+00:00,2026-07-13 10:30:00+00:00,4073.0,4073.05,4073.05,4072.95,loss,1
XAU,15m,Elliott_ZZ,1,2026-07-13 12:30:00+00:00,2026-07-13 12:45:00+00:00,4070.5,4070.55,4070.45,4070.55,win,1
XAU,15m,Elliott_ZZ,1,2026-07-13 18:45:00+00:00,2026-07-13 19:00:00+00:00,4008.5,4008.45,4008.45,4008.55,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-14 00:00:00+00:00,2026-07-14 00:15:00+00:00,4002.699951171875,4002.749951171875,4002.749951171875,4002.649951171875,loss,1
XAU,15m,Elliott_ZZ,1,2026-07-14 02:00:00+00:00,2026-07-14 02:15:00+00:00,4023.5,4023.45,4023.45,4023.55,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-14 07:30:00+00:00,2026-07-14 07:45:00+00:00,4029.89990234375,4029.94990234375,4029.94990234375,4029.84990234375,loss,1
XAU,15m,Elliott_ZZ,1,2026-07-14 11:30:00+00:00,2026-07-14 11:45:00+00:00,4035.199951171875,4035.149951171875,4035.149951171875,4035.249951171875,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-14 14:30:00+00:00,2026-07-14 14:45:00+00:00,4086.699951171875,4086.749951171875,4086.749951171875,4086.649951171875,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-14 17:00:00+00:00,2026-07-14 17:15:00+00:00,4063.5,4063.55,4063.55,4063.45,loss,1
XAU,15m,Elliott_ZZ,1,2026-07-14 20:30:00+00:00,2026-07-14 20:45:00+00:00,4057.10009765625,4057.05009765625,4057.05009765625,4057.15009765625,loss,1
XAU,15m,Elliott_ZZ,1,2026-07-15 01:15:00+00:00,2026-07-15 01:30:00+00:00,4061.0,4060.95,4060.95,4061.05,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-15 03:00:00+00:00,2026-07-15 03:15:00+00:00,4040.5,4040.55,4040.55,4040.45,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-15 07:30:00+00:00,2026-07-15 07:45:00+00:00,4028.60009765625,4028.65009765625,4028.65009765625,4028.55009765625,loss,1
XAU,15m,Elliott_ZZ,1,2026-07-15 10:00:00+00:00,2026-07-15 10:15:00+00:00,4040.199951171875,4040.149951171875,4040.149951171875,4040.249951171875,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-15 15:00:00+00:00,2026-07-15 15:15:00+00:00,4050.699951171875,4050.749951171875,4050.749951171875,4050.649951171875,loss,1
XAU,15m,Elliott_ZZ,1,2026-07-15 18:30:00+00:00,2026-07-15 18:45:00+00:00,4075.0,4074.95,4074.95,4075.05,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-15 20:30:00+00:00,2026-07-15 20:45:00+00:00,4068.60009765625,4068.65009765625,4068.65009765625,4068.55009765625,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-16 00:00:00+00:00,2026-07-16 00:15:00+00:00,4062.300048828125,4062.350048828125,4062.350048828125,4062.250048828125,loss,1
XAU,15m,Elliott_ZZ,1,2026-07-16 04:30:00+00:00,2026-07-16 04:45:00+00:00,4037.89990234375,4037.84990234375,4037.84990234375,4037.94990234375,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-16 07:15:00+00:00,2026-07-16 07:30:00+00:00,4029.5,4029.55,4029.55,4029.45,loss,1
XAU,15m,Elliott_ZZ,1,2026-07-16 08:30:00+00:00,2026-07-16 08:45:00+00:00,4038.699951171875,4038.649951171875,4038.649951171875,4038.749951171875,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-16 11:15:00+00:00,2026-07-16 11:30:00+00:00,4029.39990234375,4029.44990234375,4029.44990234375,4029.34990234375,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-16 14:00:00+00:00,2026-07-16 14:15:00+00:00,3992.800048828125,3992.850048828125,3992.850048828125,3992.750048828125,loss,1
XAU,15m,Elliott_ZZ,1,2026-07-16 15:00:00+00:00,2026-07-16 15:15:00+00:00,3997.0,3996.95,3996.95,3997.05,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-16 17:15:00+00:00,2026-07-16 17:30:00+00:00,3992.300048828125,3992.350048828125,3992.350048828125,3992.250048828125,loss,1
XAU,15m,Elliott_ZZ,1,2026-07-16 22:30:00+00:00,2026-07-16 22:45:00+00:00,3977.39990234375,3977.34990234375,3977.34990234375,3977.44990234375,loss,1
XAU,15m,Elliott_ZZ,1,2026-07-17 04:30:00+00:00,2026-07-17 04:45:00+00:00,3984.800048828125,3984.750048828125,3984.750048828125,3984.850048828125,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-17 05:15:00+00:00,2026-07-17 05:30:00+00:00,3982.89990234375,3982.94990234375,3982.94990234375,3982.84990234375,loss,1
XAU,15m,Elliott_ZZ,1,2026-07-17 07:15:00+00:00,2026-07-17 07:30:00+00:00,4000.0,3999.95,3999.95,4000.05,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-17 08:30:00+00:00,2026-07-17 08:45:00+00:00,3996.89990234375,3996.94990234375,3996.94990234375,3996.84990234375,loss,1
XAU,15m,Elliott_ZZ,1,2026-07-17 10:30:00+00:00,2026-07-17 10:45:00+00:00,4000.0,3999.95,3999.95,4000.05,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-17 11:15:00+00:00,2026-07-17 11:30:00+00:00,3999.39990234375,3999.44990234375,3999.44990234375,3999.34990234375,loss,1
XAU,15m,Elliott_ZZ,1,2026-07-17 15:00:00+00:00,2026-07-17 15:15:00+00:00,4009.699951171875,4009.649951171875,4009.649951171875,4009.749951171875,loss,1
XAU,15m,Elliott_ZZ,-1,2026-07-17 18:15:00+00:00,2026-07-17 18:30:00+00:00,4020.699951171875,4020.749951171875,4020.749951171875,4020.649951171875,loss,1
XAU,1h,Cardwell,-1,2026-04-22 08:00:00+00:00,2026-04-22 09:00:00+00:00,4775.7001953125,4775.7501953125,4775.7501953125,4775.6501953125,loss,1
XAU,1h,Cardwell,-1,2026-04-23 14:00:00+00:00,2026-04-23 15:00:00+00:00,4750.60009765625,4750.65009765625,4750.65009765625,4750.55009765625,loss,1
XAU,1h,Cardwell,1,2026-04-24 15:00:00+00:00,2026-04-24 16:00:00+00:00,4743.89990234375,4743.84990234375,4743.84990234375,4743.94990234375,loss,1
XAU,1h,Cardwell,-1,2026-04-26 23:00:00+00:00,2026-04-27 00:00:00+00:00,4694.7998046875,4694.8498046875,4694.8498046875,4694.7498046875,loss,1
XAU,1h,Cardwell,1,2026-04-27 03:00:00+00:00,2026-04-27 04:00:00+00:00,4739.7998046875,4739.7498046875,4739.7498046875,4739.8498046875,loss,1
XAU,1h,Cardwell,-1,2026-04-27 12:00:00+00:00,2026-04-27 13:00:00+00:00,4714.10009765625,4714.15009765625,4714.15009765625,4714.05009765625,loss,1
XAU,1h,Cardwell,-1,2026-04-28 13:00:00+00:00,2026-04-28 14:00:00+00:00,4593.39990234375,4593.44990234375,4593.44990234375,4593.34990234375,loss,1
XAU,1h,Cardwell,1,2026-04-30 07:00:00+00:00,2026-04-30 08:00:00+00:00,4610.60009765625,4610.55009765625,4610.55009765625,4610.65009765625,loss,1
XAU,1h,Cardwell,-1,2026-05-01 08:00:00+00:00,2026-05-01 09:00:00+00:00,4580.2998046875,4580.3498046875,4580.3498046875,4580.2498046875,loss,1
XAU,1h,Cardwell,1,2026-05-01 13:00:00+00:00,2026-05-01 14:00:00+00:00,4637.5,4637.45,4637.45,4637.55,loss,1
XAU,1h,Cardwell,-1,2026-05-04 05:00:00+00:00,2026-05-04 06:00:00+00:00,4610.2001953125,4610.2501953125,4610.2501953125,4610.1501953125,loss,1
XAU,1h,Cardwell,1,2026-05-05 14:00:00+00:00,2026-05-05 15:00:00+00:00,4593.2998046875,4593.2498046875,4593.2498046875,4593.3498046875,loss,1
XAU,1h,Cardwell,-1,2026-05-05 16:00:00+00:00,2026-05-05 17:00:00+00:00,4572.10009765625,4572.15009765625,4572.15009765625,4572.05009765625,loss,1
XAU,1h,Cardwell,1,2026-05-05 23:00:00+00:00,2026-05-06 00:00:00+00:00,4604.5,4604.45,4604.45,4604.55,loss,1
XAU,1h,Cardwell,1,2026-05-06 12:00:00+00:00,2026-05-06 13:00:00+00:00,4694.39990234375,4694.34990234375,4694.34990234375,4694.44990234375,loss,1
XAU,1h,Cardwell,1,2026-05-08 00:00:00+00:00,2026-05-08 01:00:00+00:00,4710.0,4709.95,4709.95,4710.05,loss,1
XAU,1h,Cardwell,-1,2026-05-08 16:00:00+00:00,2026-05-08 17:00:00+00:00,4721.89990234375,4721.94990234375,4721.94990234375,4721.84990234375,loss,1
XAU,1h,Cardwell,1,2026-05-08 18:00:00+00:00,2026-05-08 19:00:00+00:00,4731.89990234375,4731.84990234375,4731.84990234375,4731.94990234375,loss,1
XAU,1h,Cardwell,-1,2026-05-10 23:00:00+00:00,2026-05-11 00:00:00+00:00,4700.2998046875,4700.3498046875,4700.3498046875,4700.2498046875,loss,1
XAU,1h,Cardwell,1,2026-05-11 14:00:00+00:00,2026-05-11 15:00:00+00:00,4735.39990234375,4735.34990234375,4735.34990234375,4735.44990234375,loss,1
XAU,1h,Cardwell,-1,2026-05-12 07:00:00+00:00,2026-05-12 08:00:00+00:00,4707.7998046875,4707.8498046875,4707.8498046875,4707.7498046875,loss,1
XAU,1h,Cardwell,1,2026-05-12 20:00:00+00:00,2026-05-12 22:00:00+00:00,4722.60009765625,4722.55009765625,4722.55009765625,4722.65009765625,loss,1
XAU,1h,Cardwell,-1,2026-05-13 03:00:00+00:00,2026-05-13 04:00:00+00:00,4703.0,4703.05,4703.05,4702.95,loss,1
XAU,1h,Cardwell,-1,2026-05-13 07:00:00+00:00,2026-05-13 08:00:00+00:00,4710.39990234375,4710.44990234375,4710.44990234375,4710.34990234375,loss,1
XAU,1h,Cardwell,-1,2026-05-14 02:00:00+00:00,2026-05-14 03:00:00+00:00,4692.7001953125,4692.7501953125,4692.7501953125,4692.6501953125,loss,1
XAU,1h,Cardwell,-1,2026-05-14 08:00:00+00:00,2026-05-14 09:00:00+00:00,4700.2998046875,4700.3498046875,4700.3498046875,4700.2498046875,loss,1
XAU,1h,Cardwell,1,2026-05-14 10:00:00+00:00,2026-05-14 11:00:00+00:00,4704.10009765625,4704.05009765625,4704.05009765625,4704.15009765625,loss,1
XAU,1h,Cardwell,-1,2026-05-14 14:00:00+00:00,2026-05-14 15:00:00+00:00,4685.7001953125,4685.7501953125,4685.7501953125,4685.6501953125,loss,1
XAU,1h,Cardwell,-1,2026-05-15 07:00:00+00:00,2026-05-15 08:00:00+00:00,4575.7001953125,4575.7501953125,4575.7501953125,4575.6501953125,loss,1
XAU,1h,Cardwell,1,2026-05-18 23:00:00+00:00,2026-05-19 00:00:00+00:00,4585.5,4585.45,4585.45,4585.55,loss,1
XAU,1h,Cardwell,-1,2026-05-19 03:00:00+00:00,2026-05-19 04:00:00+00:00,4548.89990234375,4548.84990234375,4548.94990234375,4548.84990234375,win,1
XAU,1h,Cardwell,-1,2026-05-19 09:00:00+00:00,2026-05-19 10:00:00+00:00,4545.0,4545.05,4545.05,4544.95,loss,1
XAU,1h,Cardwell,1,2026-05-20 15:00:00+00:00,2026-05-20 16:00:00+00:00,4532.10009765625,4532.05009765625,4532.05009765625,4532.15009765625,loss,1
XAU,1h,Cardwell,1,2026-05-21 16:00:00+00:00,2026-05-21 17:00:00+00:00,4520.7001953125,4520.6501953125,4520.6501953125,4520.7501953125,loss,1
XAU,1h,Cardwell,1,2026-05-22 07:00:00+00:00,2026-05-22 08:00:00+00:00,4522.7001953125,4522.6501953125,4522.6501953125,4522.7501953125,loss,1
XAU,1h,Cardwell,-1,2026-05-22 11:00:00+00:00,2026-05-22 12:00:00+00:00,4521.5,4521.55,4521.55,4521.45,loss,1
XAU,1h,Cardwell,-1,2026-05-22 14:00:00+00:00,2026-05-22 15:00:00+00:00,4501.39990234375,4501.44990234375,4501.44990234375,4501.34990234375,loss,1
XAU,1h,Cardwell,1,2026-05-26 06:00:00+00:00,2026-05-26 07:00:00+00:00,4531.7998046875,4531.7498046875,4531.7498046875,4531.8498046875,loss,1
XAU,1h,Cardwell,-1,2026-05-26 09:00:00+00:00,2026-05-26 10:00:00+00:00,4523.10009765625,4523.15009765625,4523.15009765625,4523.05009765625,loss,1
XAU,1h,Cardwell,-1,2026-05-26 12:00:00+00:00,2026-05-26 13:00:00+00:00,4520.7001953125,4520.7501953125,4520.7501953125,4520.6501953125,loss,1
XAU,1h,Cardwell,1,2026-05-27 09:00:00+00:00,2026-05-27 10:00:00+00:00,4521.7998046875,4521.7498046875,4521.7498046875,4521.8498046875,loss,1
XAU,1h,Cardwell,-1,2026-05-27 11:00:00+00:00,2026-05-27 12:00:00+00:00,4458.2998046875,4458.3498046875,4458.3498046875,4458.2498046875,loss,1
XAU,1h,Cardwell,1,2026-05-28 15:00:00+00:00,2026-05-28 16:00:00+00:00,4512.5,4512.45,4512.45,4512.55,loss,1
XAU,1h,Cardwell,-1,2026-06-01 09:00:00+00:00,2026-06-01 10:00:00+00:00,4525.60009765625,4525.65009765625,4525.65009765625,4525.55009765625,loss,1
XAU,1h,Cardwell,1,2026-06-01 11:00:00+00:00,2026-06-01 12:00:00+00:00,4536.0,4535.95,4535.95,4536.05,loss,1
XAU,1h,Cardwell,-1,2026-06-01 13:00:00+00:00,2026-06-01 14:00:00+00:00,4480.10009765625,4480.15009765625,4480.15009765625,4480.05009765625,loss,1
XAU,1h,Cardwell,1,2026-06-02 05:00:00+00:00,2026-06-02 06:00:00+00:00,4547.0,4546.95,4546.95,4547.05,loss,1
XAU,1h,Cardwell,-1,2026-06-02 13:00:00+00:00,2026-06-02 14:00:00+00:00,4532.10009765625,4532.15009765625,4532.15009765625,4532.05009765625,loss,1
XAU,1h,Cardwell,-1,2026-06-04 06:00:00+00:00,2026-06-04 07:00:00+00:00,4494.7001953125,4494.7501953125,4494.7501953125,4494.6501953125,loss,1
XAU,1h,Cardwell,1,2026-06-04 12:00:00+00:00,2026-06-04 13:00:00+00:00,4531.60009765625,4531.55009765625,4531.55009765625,4531.65009765625,loss,1
XAU,1h,Cardwell,1,2026-06-04 16:00:00+00:00,2026-06-04 17:00:00+00:00,4510.7998046875,4510.7498046875,4510.7498046875,4510.8498046875,loss,1
XAU,1h,Cardwell,-1,2026-06-05 00:00:00+00:00,2026-06-05 01:00:00+00:00,4485.7998046875,4485.8498046875,4485.8498046875,4485.7498046875,loss,1
XAU,1h,Cardwell,1,2026-06-05 09:00:00+00:00,2026-06-05 10:00:00+00:00,4491.89990234375,4491.84990234375,4491.84990234375,4491.94990234375,loss,1
XAU,1h,Cardwell,-1,2026-06-05 13:00:00+00:00,2026-06-05 14:00:00+00:00,4390.5,4390.55,4390.55,4390.45,loss,1
XAU,1h,Cardwell,-1,2026-06-09 14:00:00+00:00,2026-06-09 15:00:00+00:00,4325.0,4325.05,4325.05,4324.95,loss,1
XAU,1h,Cardwell,-1,2026-06-10 04:00:00+00:00,2026-06-10 05:00:00+00:00,4198.0,4198.05,4198.05,4197.95,loss,1
XAU,1h,Cardwell,1,2026-06-11 18:00:00+00:00,2026-06-11 19:00:00+00:00,4183.10009765625,4183.15009765625,4183.05009765625,4183.15009765625,win,1
XAU,1h,Cardwell,-1,2026-06-17 04:00:00+00:00,2026-06-17 05:00:00+00:00,4346.10009765625,4346.15009765625,4346.15009765625,4346.05009765625,loss,1
XAU,1h,Cardwell,1,2026-06-17 13:00:00+00:00,2026-06-17 14:00:00+00:00,4359.7998046875,4359.7498046875,4359.7498046875,4359.8498046875,loss,1
XAU,1h,Cardwell,-1,2026-06-17 19:00:00+00:00,2026-06-17 20:00:00+00:00,4254.2998046875,4254.3498046875,4254.3498046875,4254.2498046875,loss,1
XAU,1h,Cardwell,-1,2026-06-24 14:00:00+00:00,2026-06-24 15:00:00+00:00,4025.0,4025.05,4025.05,4024.95,loss,1
XAU,1h,Cardwell,1,2026-06-26 07:00:00+00:00,2026-06-26 08:00:00+00:00,4046.39990234375,4046.34990234375,4046.34990234375,4046.44990234375,loss,1
XAU,1h,Cardwell,-1,2026-06-29 10:00:00+00:00,2026-06-29 11:00:00+00:00,4051.10009765625,4051.15009765625,4051.15009765625,4051.05009765625,loss,1
XAU,1h,Cardwell,-1,2026-06-29 14:00:00+00:00,2026-06-29 15:00:00+00:00,4039.5,4039.55,4039.55,4039.45,loss,1
XAU,1h,Cardwell,-1,2026-06-30 16:00:00+00:00,2026-06-30 17:00:00+00:00,4040.300048828125,4040.350048828125,4040.350048828125,4040.250048828125,loss,1
XAU,1h,Cardwell,1,2026-07-01 12:00:00+00:00,2026-07-01 13:00:00+00:00,4036.800048828125,4036.750048828125,4036.750048828125,4036.850048828125,loss,1
XAU,1h,Cardwell,-1,2026-07-07 03:00:00+00:00,2026-07-07 04:00:00+00:00,4141.7998046875,4141.8498046875,4141.8498046875,4141.7498046875,loss,1
XAU,1h,Cardwell,1,2026-07-07 12:00:00+00:00,2026-07-07 13:00:00+00:00,4184.10009765625,4184.05009765625,4184.05009765625,4184.15009765625,loss,1
XAU,1h,Cardwell,-1,2026-07-07 16:00:00+00:00,2026-07-07 17:00:00+00:00,4156.60009765625,4156.65009765625,4156.65009765625,4156.55009765625,loss,1
XAU,1h,Cardwell,1,2026-07-09 07:00:00+00:00,2026-07-09 08:00:00+00:00,4117.89990234375,4117.84990234375,4117.84990234375,4117.94990234375,loss,1
XAU,1h,Cardwell,1,2026-07-09 12:00:00+00:00,2026-07-09 13:00:00+00:00,4117.7001953125,4117.6501953125,4117.6501953125,4117.7501953125,loss,1
XAU,1h,Cardwell,1,2026-07-10 16:00:00+00:00,2026-07-10 17:00:00+00:00,4113.60009765625,4113.55009765625,4113.55009765625,4113.65009765625,loss,1
XAU,1h,Cardwell,1,2026-07-10 20:00:00+00:00,2026-07-12 22:00:00+00:00,4113.7001953125,4113.6501953125,4113.6501953125,4113.7501953125,loss,1
XAU,1h,Cardwell,-1,2026-07-12 23:00:00+00:00,2026-07-13 00:00:00+00:00,4092.89990234375,4092.94990234375,4092.94990234375,4092.84990234375,loss,1
XAU,1h,Cardwell,1,2026-07-14 13:00:00+00:00,2026-07-14 14:00:00+00:00,4084.0,4083.95,4083.95,4084.05,loss,1
XAU,1h,Cardwell,-1,2026-07-15 02:00:00+00:00,2026-07-15 03:00:00+00:00,4041.699951171875,4041.749951171875,4041.749951171875,4041.649951171875,loss,1
XAU,1h,Cardwell,1,2026-07-15 12:00:00+00:00,2026-07-15 13:00:00+00:00,4074.60009765625,4074.55009765625,4074.55009765625,4074.65009765625,loss,1
XAU,1h,Cardwell,-1,2026-07-16 02:00:00+00:00,2026-07-16 03:00:00+00:00,4036.89990234375,4036.94990234375,4036.94990234375,4036.84990234375,loss,1
XAU,1h,Cardwell,1,2026-07-17 16:00:00+00:00,2026-07-17 17:00:00+00:00,4019.60009765625,4019.55009765625,4019.55009765625,4019.65009765625,loss,1
XAU,1h,Cardwell,-1,2026-07-17 18:00:00+00:00,2026-07-17 19:00:00+00:00,4016.10009765625,4016.15009765625,4016.15009765625,4016.05009765625,loss,1
XAU,1h,MACD,-1,2026-04-21 02:00:00+00:00,2026-04-21 03:00:00+00:00,4826.0,4826.05,4826.05,4825.95,loss,1
XAU,1h,MACD,1,2026-04-22 00:00:00+00:00,2026-04-22 01:00:00+00:00,4757.7001953125,4757.6501953125,4757.6501953125,4757.7501953125,loss,1
XAU,1h,MACD,-1,2026-04-22 14:00:00+00:00,2026-04-22 15:00:00+00:00,4754.2998046875,4754.3498046875,4754.3498046875,4754.2498046875,loss,1
XAU,1h,MACD,1,2026-04-23 00:00:00+00:00,2026-04-23 01:00:00+00:00,4765.5,4765.45,4765.45,4765.55,loss,1
XAU,1h,MACD,1,2026-04-23 11:00:00+00:00,2026-04-23 12:00:00+00:00,4737.39990234375,4737.34990234375,4737.34990234375,4737.44990234375,loss,1
XAU,1h,MACD,-1,2026-04-23 19:00:00+00:00,2026-04-23 20:00:00+00:00,4712.7998046875,4712.8498046875,4712.8498046875,4712.7498046875,loss,1
XAU,1h,MACD,1,2026-04-24 08:00:00+00:00,2026-04-24 09:00:00+00:00,4705.5,4705.45,4705.45,4705.55,loss,1
XAU,1h,MACD,-1,2026-04-26 23:00:00+00:00,2026-04-27 00:00:00+00:00,4694.7998046875,4694.8498046875,4694.8498046875,4694.7498046875,loss,1
XAU,1h,MACD,1,2026-04-27 04:00:00+00:00,2026-04-27 05:00:00+00:00,4740.5,4740.45,4740.45,4740.55,loss,1
XAU,1h,MACD,-1,2026-04-27 09:00:00+00:00,2026-04-27 10:00:00+00:00,4719.10009765625,4719.15009765625,4719.15009765625,4719.05009765625,loss,1
XAU,1h,MACD,1,2026-04-27 23:00:00+00:00,2026-04-28 00:00:00+00:00,4707.10009765625,4707.05009765625,4707.05009765625,4707.15009765625,loss,1
XAU,1h,MACD,-1,2026-04-28 02:00:00+00:00,2026-04-28 03:00:00+00:00,4683.0,4683.05,4683.05,4682.95,loss,1
XAU,1h,MACD,1,2026-04-28 18:00:00+00:00,2026-04-28 19:00:00+00:00,4608.39990234375,4608.34990234375,4608.34990234375,4608.44990234375,loss,1
XAU,1h,MACD,-1,2026-04-29 09:00:00+00:00,2026-04-29 10:00:00+00:00,4568.2998046875,4568.3498046875,4568.3498046875,4568.2498046875,loss,1
XAU,1h,MACD,1,2026-04-29 19:00:00+00:00,2026-04-29 20:00:00+00:00,4560.7998046875,4560.7498046875,4560.7498046875,4560.8498046875,loss,1
XAU,1h,MACD,-1,2026-04-30 18:00:00+00:00,2026-04-30 19:00:00+00:00,4635.39990234375,4635.44990234375,4635.44990234375,4635.34990234375,loss,1
XAU,1h,MACD,1,2026-05-01 14:00:00+00:00,2026-05-01 15:00:00+00:00,4643.60009765625,4643.55009765625,4643.55009765625,4643.65009765625,loss,1
XAU,1h,MACD,-1,2026-05-04 00:00:00+00:00,2026-05-04 01:00:00+00:00,4623.60009765625,4623.65009765625,4623.65009765625,4623.55009765625,loss,1
XAU,1h,MACD,1,2026-05-05 01:00:00+00:00,2026-05-05 02:00:00+00:00,4550.39990234375,4550.34990234375,4550.34990234375,4550.44990234375,loss,1
XAU,1h,MACD,-1,2026-05-05 20:00:00+00:00,2026-05-05 22:00:00+00:00,4567.7998046875,4567.8498046875,4567.8498046875,4567.7498046875,loss,1
